A_2-1,-2.4406042583912617
A_2-2,-1.1613058089746113
A_2-3,-4.572664443484758
A_2-4,-5.5670214598635415
A_2-5,-4.559187125006102
A_2-6,-3.7778751200246727
A_2-7,-3.6013663783151544
A_2-8,-4.4679770173460405
A_2-9,-3.318291420334589
A_2-10,-4.042889334547899
A_2-11,-7.039451695044378
A_2-12,-4.894232890724786
A_2-13,-8.71170834013983
A_2-14,-0.19929279550072684
A_2-15,-2.5233857497747105
A_2-16,-8.702416891928461
A_2-17,-6.893440408329954
A_2-18,-6.282947144523616
A_2-19,-17.006110307282707
A_2-20,-13.53065240715086
A_2-21,-14.570924770667043
A_2-22,-8.547080660022646
A_3-1,-2.4788630051272937
A_3-2,-0.3218493879970698
A_4-1,-2.4351598845270273
A_4-2,-2.668496294122907
A_4-3,-2.5965469520468094
A_4-4,-0.3257410958006071
A_5-1,-5.919870905696575
A_5-2,-5.528520129130523
A_5-3,-3.4692686517968365
A_5-4,-7.740040604187639
A_5-5,-8.575321085446683
A_5-6,-4.903524855635356
A_5-7,-1.2129790468185566
A_5-8,-4.553773188113839
A_5-9,-4.281484105436098
A_5-10,-6.761771024259125
A_5-11,-7.301894965548256
A_5-12,-5.031380268051971
A_5-13,-4.8765968199415015
A_5-14,-6.324601020214106
A_5-15,-5.197752877027217
A_5-16,-5.962353125193798
A_6-1,-5.880766037332597
A_6-2,-5.399644685958938
A_6-3,-6.069217655353882
A_6-4,-8.549926017330877
A_6-5,-3.90784498757781
A_6-6,-8.014782624546502
A_6-7,-10.419271121082565
A_6-8,-12.199862504707937
A_6-9,-2.714044426307162
A_6-10,-2.7734956751969935
A_6-11,-1.870533943361552
A_6-12,-0.2541727647541195
A_6-13,-2.4253033880674555
A_6-14,-2.069552362525475
A_6-15,-0.4935244555480492
A_6-16,-0.03567457825824802
A_6-17,2.02542321935587
A_8-1,-3.5547928903840367
A_8-2,-5.057528671519312
A_8-3,-6.5471064966504
A_8-4,-1.7204134076533961
A_8-5,-3.3119698082603017
A_8-6,-9.051262837926913
A_8-7,-7.748238145779781
A_8-8,-0.20211139236340267
A_8-9,-3.6870480329355635
A_8-10,-6.906886909895451
A_8-11,-1.9440427194319365
A_8-12,0.22548256310657802
A_8-13,0.25004089938244733
A_8-14,-1.4568041121847803
A_8-15,-1.7555793918721756
A_8-16,-4.9658646875554115
A_8-17,-10.358298097682326
A_8-18,-8.939601359730386
A_8-19,-8.322744276632697
A_8-20,-8.538116420498458
A_8-21,-4.032711335017814
A_8-22,-6.280622330611334
A_8-23,-5.158912458903285
A_8-24,-4.1776458165873445
A_8-25,-1.6666400029487127
A_8-26,-1.2702553929627862
A_8-27,-2.847511121086531
A_8-28,-4.527103750489919
A_8-29,-5.7053161994145745
A_9-1,-2.7657589445276773
A_9-2,-2.857006457881428
A_9-3,-6.057543288050236
A_9-4,-9.198525324096442
A_9-5,-2.652179704450414
A_9-6,-0.30783270996869777
A_9-7,-0.7795751987356028
A_9-8,-1.520164915464736
A_9-9,-3.046327914827459
A_9-10,-1.1834275885484102
A_9-11,-4.742739563714858
A_9-12,-5.464177923803986
A_9-13,-4.548131178102246
A_9-14,-4.409589801879206
A_9-15,-4.65135249822262
A_9-16,-8.743761616090561
A_9-17,-4.4537274377597855
A_9-18,-6.320905865698676
A_9-19,-8.905551748180455
A_9-20,-4.8415392357454925
A_9-21,-7.264054162045969
A_9-22,-4.082404483082262
A_9-23,-2.940552011348577
A_9-24,-5.499897554424569
A_9-25,-3.530292698769894
A_9-26,-2.2781830346241208
A_9-27,-3.3922921748468005
A_9-28,-9.16313722964808
A_9-29,-5.052638783608249
A_9-30,-3.876497940679379
A_9-31,-6.231247596577736
A_9-32,-9.003365766147365
A_10-1,-3.0233028226576084
A_10-2,-0.6130866844381373
A_10-3,0.2218908442367192
A_10-4,-7.938718022493625
A_10-5,-1.2575823475092927
A_10-6,0.39745261906964185
A_10-7,-0.050253680445291105
B_1-1,0.18021740446835727
B_1-2,-2.0589631477776793
B_1-3,-1.0561722661517154
B_1-4,-5.536880715630222
B_1-5,-7.242683406965523
B_1-6,-7.562859944538431
B_1-7,-9.000375789526158
B_1-8,-2.291627766334158
B_1-9,-2.37957622922847
B_1-10,-6.653581610700286
B_1-11,-3.364133846506403
B_1-12,-2.0724548316048352
B_1-13,-3.5066997972181584
B_1-14,-7.92738068813621
B_1-15,-9.943797362547794
B_1-16,-5.277533722079764
B_1-17,1.7839648273628612
B_1-18,1.7185382748912976
B_1-19,2.559817947873605
B_2-1,-7.544410266953162
B_2-2,-9.289844049842673
B_2-3,-6.479811228028027
B_2-4,-2.468797896009747
B_2-5,-3.7355299450487376
B_2-6,-4.846682384940306
B_3-1,-12.395692845658418
B_3-2,-18.49240867794924
B_3-3,-13.51308830188827
B_3-4,-5.485463170433068
B_3-5,-8.975794896802777
B_3-6,-8.714994139204146
B_3-7,-6.904784133068811
B_3-8,-8.265791359335207
B_3-9,-3.629293571153366
B_3-10,-6.444767914585432
B_3-11,-9.011044648484347
B_3-12,-4.711105241296047
B_3-13,-4.4458644523651865
B_3-14,1.748321546613238
B_4-1,-3.3939909684472074
B_4-2,-4.523052518799227
B_4-3,-7.307718080137077
B_4-4,-0.44989028107856927
B_4-5,-3.494172070191781
B_4-6,-5.425430601742309
B_4-7,-3.290868754508913
B_4-8,-15.159567474613187
B_4-9,-9.089997086706028
B_4-10,-11.227121308780669
B_4-11,-14.096459245928479
B_4-12,-5.158173623555966
B_4-13,-4.759291057037942
B_4-14,-8.949256430363256
B_4-15,-9.791320821009794
B_4-16,-7.390957309744176
B_4-17,-6.888833044757658
B_4-18,-5.833211810464855
B_4-19,-12.740170160201334
B_4-20,-7.080573653743662
B_4-21,-7.808888395087619
B_4-22,-5.261540721479418
B_4-23,-5.40257621120669
B_4-24,-9.276196878800901
B_4-25,-4.595811296394911
B_4-26,-2.68100402234672
B_4-27,-3.510375965313759
B_4-28,-3.4604858925347117
B_4-29,-1.8167191755918661
B_4-30,-1.504861728368882
B_4-31,-1.1504841664113028
B_4-32,-3.418515204541265
B_4-33,-1.8104926251464433
B_4-34,0.6059949478064356
B_4-35,-4.344055274442654
B_5-1,-7.738109158111315
B_5-2,-7.822195403169983
B_5-3,-12.94617444230828
B_5-4,-7.781508358007693
B_5-5,-6.434306210763841
B_5-6,-4.801022290670708
B_5-7,-7.494499799077672
B_5-8,-19.662534655576867
B_5-9,-20.26878095476694
B_5-10,-26.305299706656662
B_5-11,-17.326969294348316
B_5-12,-20.35532340294792
B_5-13,-12.474108865329919
B_5-14,-5.01176386475646
B_5-15,-12.454111526483747
B_5-16,-14.658224952790787
B_5-17,-4.19811251055556
B_5-18,-6.942226838556755
B_5-19,-10.99083534111002
B_5-20,-14.920140219274318
B_5-21,-12.400522695991567
B_5-22,-11.845905445986698
B_5-23,-7.373064589304795
B_5-24,-10.595726742777583
B_5-25,-13.939570585294565
B_5-26,-10.384163590253227
B_5-27,-8.519438630889331
B_5-28,-10.863290861866679
B_5-29,-7.608836855397489
B_5-30,-4.965568912665385
B_5-31,-6.453250851362409
B_6-1,-1.4982030567970885
B_6-2,-11.227881050678059
B_6-3,-13.677088501922073
B_6-4,-7.23417145643308
B_6-5,-6.827642861581671
B_6-6,-4.714947451043895
B_6-7,-6.647309829546064
B_6-8,-5.083823775861671
B_6-9,-8.606198182685569
B_6-10,-9.822086462850402
B_6-11,-14.731371044049203
B_6-12,-9.274604834233285
B_6-13,-4.018070228194826
B_6-14,-2.71988973614883
B_6-15,-4.407616847305379
B_6-16,-3.861289926271197
B_6-17,-5.1519374874762445
B_6-18,-3.7009269750202387
B_6-19,-4.282057582691054
B_6-20,0.7359052823449435
B_7-1,-1.1686416606551029
B_7-2,-1.4396409720457095
B_7-3,-3.5206707769413934
B_7-4,-4.446637175796132
B_7-5,-1.2152558651593817
B_7-6,-1.9717349151180164
B_7-7,-9.787289402567517
B_7-8,-6.168933858224183
B_7-9,1.268555423718245
B_8-1,-1.6594935266964093
B_8-2,-0.9640848692646314
B_8-3,-6.786703797169094
B_8-4,-13.529089990190782
B_8-5,-7.996227572549511
B_8-6,-4.185638286976683
B_8-7,-5.525621366655082
B_8-8,-8.374948225047138
B_8-9,-5.033856214076966
B_8-10,-2.9996787433887184
B_8-11,-7.710695710940015
B_8-12,-11.06296923788637
B_8-13,-6.835597799768046
B_8-14,-2.5053740728463
B_8-15,-10.366383032154406
B_8-16,-8.27360392560586
B_8-17,-18.263616518119235
B_8-18,-15.38297957489265
B_8-19,-15.710835111803927
B_8-20,-5.140639174133022
B_8-21,-5.023634766877873
B_8-22,-16.695159888841953
B_8-23,-11.121985862174625
B_8-24,-14.021630748690574
B_8-25,-7.3307281074349335
B_8-26,-8.22556403550771
B_8-27,-2.965515632998413
B_8-28,-5.45429692680245
B_8-29,-3.969683378925751
B_8-30,-6.727080840327958
B_8-31,-2.0790798143695253
B_8-32,-4.455561292768501
B_8-33,-7.302097551996797
B_8-34,-5.8180388278439885
B_9-1,-0.7392976864035657
B_9-2,-2.3467445749067477
B_9-3,-2.8164909369995104
B_9-4,-2.0486490485536
B_9-5,-5.466241553846042
B_9-6,-4.071521393090732
B_9-7,-5.414115296717427
B_9-8,-7.769114007117374
B_9-9,-3.6310179742917534
B_9-10,-3.6894074163280464
B_9-11,-3.163551027509358
B_9-12,-9.475295260705824
B_9-13,-4.850927492839182
B_9-14,-0.6318160639105826
B_9-15,0.3762083660688308
B_9-16,-6.679341564173172
B_9-17,-0.5035145302662062
B_9-18,1.1913839314694281
B_9-19,2.692983073732827
B_10-1,-1.088288372291477
B_10-2,-4.961796716092317
B_10-3,-6.458115858890856
B_10-4,-3.5095595832770643
B_10-5,-4.338569451331415
B_10-6,-2.8154540299105606
B_10-7,-7.7779227611010375
B_10-8,-7.2834513809989785
B_10-9,-5.576415692940547
B_10-10,-8.996941238277342
B_10-11,-7.353292213080562
B_10-12,-16.02074018898675
B_10-13,-14.277414755991733
B_10-14,-27.276060467080434
B_10-15,-21.06284188633789
B_10-16,-21.032125106174558
B_10-17,-12.782260299575823
B_10-18,-8.7670032700222
B_10-19,-8.417625090478849
B_10-20,-8.402426431117503
B_10-21,-6.237192681115279
B_10-22,-4.447971118919882
B_10-23,-4.775834226469768
B_10-24,-21.399904648033623
B_10-25,-1.2130278556393923
